Plate ID, Date, RA_CTR, DEC_CTR, Dec_delta_x,Dec_delta_y, RA_delta_x, RA_delta_y, crpix1,crpix2, naxis1, naxis2 
a16414, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16415, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16416, 1933-03-28T18:50:24Z, 98.005888, -57.282533, -0.000181958, 7.50169e-07, 7.26983e-07, 0.000181942,17910.9721,16649.0279, 35268, 31627
a16417, 1933-03-28T23:05:16.8Z, 173.65196, -55.316438, -0.000181979, -3.41625e-07, -3.67954e-07, 0.000181969,17562.3354,15125.379, 35268, 31627
a16418, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16419, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16420, 1933-03-30T20:25:26.4Z, 135.799212, -50.225588, -0.000181956, -8.83549e-07, -9.0643e-07, 0.000181943,17381.9679,14888.746, 35268, 31627
a16421, 1933-04-04T17:15:21.6Z, 119.234959, -7.586331, -0.000181981, -9.41096e-07, -9.48499e-07, 0.000181976,17015.4063,15300.8291, 35268, 31627
a16422, 1933-04-04T18:34:33.6Z, 129.355749, -7.635698, -0.000181967, -9.84685e-07, -9.80383e-07, 0.000181963,16894.5203,15315.4574, 35268, 31627
a16423, 1933-04-05T17:18:14.4Z, 100.51836, -45.053155, -0.000181982, -8.92486e-07, -9.09144e-07, 0.000181971,17363.8272,14955.9896, 35268, 31627
a16424, 1933-04-05T18:02:52.8Z, 111.519365, -3.012523, -0.000181976, -1.73567e-06, -1.72511e-06, 0.000181972,16918.045,15458.6321, 35268, 31627
a16425, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16426, 1934-08-18T19:30:43.2Z, 147.263314, -44.484734, -0.000181988, -3.90486e-07, -4.01312e-07, 0.00018198,16741.2326,15582.2416, 35268, 31627
a16427, 1933-04-05T20:16:48Z, 170.222178, -68.896486, -0.000181995, -8.9189e-08, -8.864e-08, 0.000182008,19082.1489,15750.6384, 35268, 31627
a16428, 1933-04-05T21:00:00Z, 211.948361, -68.811614, -0.000181976, -4.11247e-06, -4.0758e-06, 0.000181964,18358.5863,15948.0406, 35268, 31627
a16429, 1933-04-05T21:43:12Z, 228.731998, -37.40878, -0.000182007, -2.80084e-06, -2.81331e-06, 0.000181972,18191.3415,15781.6198, 35268, 31627
a16430, 1933-04-05T22:56:38.4Z, 194.469599, -42.807821, -0.00018198, -2.25566e-06, -2.26519e-06, 0.000181971,17345.8026,15386.9672, 35268, 31627
a16431, 1933-04-06T01:30:43.2Z, 226.981748, -77.769077, -0.000181879, -6.63596e-06, -6.67751e-06, 0.00018191,17547.0354,14552.1849, 35268, 31627
a16432, 1933-04-12T17:15:21.6Z, 133.056761, -17.975695, -0.000181918, -2.49858e-06, -2.51494e-06, 0.000181864,17379.3425,15672.38, 35268, 31627
a16433, 1933-04-13T17:24:00Z, 135.832173, -50.318144, -0.000181946, -5.09765e-07, -5.14173e-07, 0.00018194,18286.6445,16323.9851, 35268, 31627
a16434, 1933-04-14T17:19:40.8Z, 118.395984, -22.68477, -0.000181937, -1.82792e-06, -1.8315e-06, 0.000181926,17906.6602,15187.9174, 35268, 31627
a16435, 1933-04-14T18:37:26.4Z, 118.269501, -32.809912, -0.000181967, -1.44982e-06, -1.46558e-06, 0.000181944,17860.616,14570.1646, 35268, 31627
a16436, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16437, 1933-04-15T21:02:52.8Z, 170.675259, -33.141414, -0.000181927, -3.3106e-06, -3.31623e-06, 0.000181915,17042.5561,15090.53, 35268, 31627
a16438, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16439, 1933-04-20T00:18:43.2Z, 224.646034, -62.959841, -0.000181899, -5.15988e-06, -5.16287e-06, 0.000181881,16944.6927,15942.433, 35268, 31627
a16440, 1933-04-20T03:00:00Z, 281.633179, -50.028492, -0.000181935, -4.69927e-06, -4.70649e-06, 0.000181928,17809.9124,15510.1197, 35268, 31627
a16441, 1933-04-22T00:05:45.6Z, 201.834347, -63.400894, -0.000181975, -2.87607e-06, -2.92253e-06, 0.000181968,18441.483,14663.8156, 35268, 31627
a16442, 1933-04-22T02:35:31.2Z, 282.291554, -69.8703, -0.000181896, -6.15693e-06, -6.15099e-06, 0.000181915,17192.0672,15655.175, 35268, 31627
a16443, 1933-04-23T19:12:00Z, 133.888843, -57.82685, -0.000181981, -2.2639e-07, -2.61068e-07, 0.000181962,17274.0895,15126.561, 35268, 31627
a16444, 1933-04-23T21:36:00Z, 190.353604, -45.247602, -0.000184412, 8.78059e-06, 1.01872e-05, 0.000178976,34993.1702,2654.6679, 35268, 31627
a16445, 1933-04-25T18:11:31.2Z, 186.198056, -57.931047, -0.00018198, -1.62594e-06, -1.62723e-06, 0.000181948,17513.8669,15653.9399, 35268, 31627
a16446, 1933-04-25T20:48:28.8Z, 176.190122, -50.297865, -0.00018197, -1.98661e-06, -2.00268e-06, 0.000181961,17563.3066,15443.3114, 35268, 31627
a16447, 1933-04-26T18:07:12Z, 176.199109, -25.12903, -0.000181951, -2.05882e-06, -2.11483e-06, 0.000181883,17536.5786,17939.2837, 35268, 31627
a16448, 1933-04-26T20:38:24Z, 199.141765, -13.206917, -0.000181934, -2.63022e-06, -2.64247e-06, 0.000181914,17725.4932,15865.3109, 35268, 31627
a16449, 1933-04-26T21:37:26.4Z, 218.390518, -17.934735, -0.000181935, -3.2542e-06, -3.26612e-06, 0.00018192,17173.7359,16709.1672, 35268, 31627
a16450, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16451, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16452, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16453, 1933-04-27T20:48:28.8Z, 229.791831, -62.969661, -0.000181923, -5.63178e-06, -5.7118e-06, 0.000181764,16586.7091,15379.231, 35268, 31627
a16454, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16455, 1933-04-29T02:54:14.4Z, 264.794426, -64.924971, -0.000181901, -6.13785e-06, -6.17196e-06, 0.000181898,16680.1584,15323.3831, 35268, 31627
a16456, 1933-04-29T16:59:31.2Z, 160.929805, -45.480199, -0.000181954, -2.63972e-06, -2.64128e-06, 0.000181939,17917.4646,15797.413, 35268, 31627
a16457, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16458, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16459, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16460, 1933-05-02T00:18:43.2Z, 219.587815, -47.892899, -0.000181952, -3.50646e-06, -3.52947e-06, 0.000181923,17366.3253,15624.3808, 35268, 31627
a16461, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16462, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16463, 1933-05-04T02:52:48Z, 350.622843, -89.754232, -0.000149027, -0.000104631, -0.000104509, 0.000149054,18312.125,16162.7696, 35268, 31627
a16464, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16465, 1933-05-04T18:28:48Z, 149.324778, -37.659585, -0.00018196, -2.2008e-06, -2.21222e-06, 0.000181948,17628.7145,15504.0413, 35268, 31627
a16466, 1933-05-04T19:24:57.6Z, 164.302408, -42.953073, -0.000181949, -2.50135e-06, -2.51182e-06, 0.000181935,16993.5657,15740.4909, 35268, 31627
a16467, 1933-05-04T20:22:33.6Z, 174.311354, -42.700008, -0.000181959, -2.72402e-06, -2.73656e-06, 0.000181941,16870.2918,16298.0757, 35268, 31627
a16468, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16469, 1933-05-04T22:52:19.2Z, 225.010371, -8.321809, -0.000181952, -3.94948e-06, -4.0571e-06, 0.000182176,13097.5256,12522.2425, 35268, 31627
a16470, 1933-05-04T23:55:40.8Z, 223.999914, -12.89094, -0.00018194, -2.70795e-06, -2.70045e-06, 0.000181921,18620.4824,14847.4514, 35268, 31627
a16471, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16472, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16473, 1933-05-17T18:18:43.2Z, 154.051217, -32.839652, -0.000181946, -2.21416e-06, -2.22282e-06, 0.000181924,18171.7985,15580.9564, 35268, 31627
a16474, 1933-05-17T20:38:24Z, 203.851039, -2.544469, -0.000181938, -2.78602e-06, -2.75948e-06, 0.000181895,19701.1354,17058.3011, 35268, 31627
a16475, 1933-05-17T21:33:07.2Z, 204.391599, -12.72689, -0.000181937, -2.89371e-06, -2.88811e-06, 0.000181916,16947.5129,16035.8107, 35268, 31627
a16476, 1933-05-18T17:05:16.8Z, 140.843659, -65.143684, -0.000181968, -1.16233e-06, -1.1932e-06, 0.000181976,17308.9819,16058.2276, 35268, 31627
a16477, 1933-05-18T18:17:16.8Z, 173.691498, -2.64978, -0.000181937, -1.99163e-06, -2.01008e-06, 0.000181932,17877.4674,16948.6139, 35268, 31627
a16478, 1933-05-18T20:35:31.2Z, 203.92621, -7.720245, -0.000181927, -2.82079e-06, -2.82159e-06, 0.000181936,18794.0782,16096.4919, 35268, 31627
a16479, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16480, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16481, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16482, 1933-05-21T17:03:50.4Z, 135.43158, -55.307597, -0.000181994, -2.87805e-07, -3.14392e-07, 0.000181985,19071.9363,15297.6099, 35268, 31627
a16483, 1933-05-21T19:40:48Z, 230.270366, -52.843809, -0.000181963, -3.58199e-06, -3.57773e-06, 0.000181942,16832.3784,16385.6144, 35268, 31627
a16484, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16485, 1933-05-27T02:31:12Z, 321.458584, -49.863561, -0.000181999, -3.05915e-06, -3.06075e-06, 0.000181987,16610.1206,16053.2068, 35268, 31627
a16486, 1933-05-28T17:55:40.8Z, 214.525721, -52.917442, -0.000181861, -7.12915e-06, -7.12621e-06, 0.000181838,16296.8218,15566.0406, 35268, 31627
a16487, 1933-05-28T20:18:14.4Z, 228.464738, -12.704574, -0.000181926, -4.03488e-06, -4.02837e-06, 0.000181881,18809.1277,16596.2824, 35268, 31627
a16488, 1933-05-28T21:12:57.6Z, 243.676189, -13.872202, -0.000181965, -2.50625e-06, -2.56873e-06, 0.00018205,19925.1763,9676.8054, 35268, 31627
a16489, 1933-05-29T23:28:19.2Z, 254.387426, -62.568614, -0.000181973, -3.24161e-06, -3.24772e-06, 0.000181981,16933.9885,15422.5668, 35268, 31627
a16490, 1933-05-30T02:22:33.6Z, 284.731983, -37.217808, -0.000181976, -3.63861e-06, -3.6481e-06, 0.000181956,17185.7277,15427.831, 35268, 31627
a16491, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16492, 1933-06-01T18:23:02.4Z, 160.962533, -40.263318, -0.000181997, -1.88048e-06, -1.90033e-06, 0.000181978,18096.8438,15569.6234, 35268, 31627
a16493, 1933-06-01T19:46:33.6Z, 193.601081, 22.120129, -0.000171973, -3.12977e-05, -3.19171e-05, 0.000170653,19934.8876,5754.3485, 35268, 31627
a16494, 1933-06-01T20:49:55.2Z, 223.417427, -17.846265, -0.000181963, -7.67837e-07, -7.74163e-07, 0.000181956,17521.1772,15513.7183, 35268, 31627
a16495, 1933-06-03T02:06:43.2Z, 284.850783, -46.263722, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16496, 1933-06-11T16:45:07.2Z, 160.838489, -70.28781, -0.000181989, -1.85917e-06, -1.8977e-06, 0.000182008,18773.2011,16015.8422, 35268, 31627
a16497, 1933-06-11T17:58:33.6Z, 188.846122, -17.881608, -0.00018197, -2.30783e-06, -2.3154e-06, 0.000181964,17229.8371,15617.0623, 35268, 31627
a16498, 1933-06-11T19:00:28.8Z, 199.173014, -7.995786, -0.000181967, -1.60226e-06, -1.59452e-06, 0.000181962,17759.1681,14470.0751, 35268, 31627
a16499, 1933-06-12T18:05:45.6Z, 216.279339, 7.213127, -0.000181963, -2.82188e-06, -2.85855e-06, 0.000181978,16419.821,15811.5256, 35268, 31627
a16500, 1933-06-13T18:18:43.2Z, 226.421764, -25.281099, -0.000181933, -4.21592e-06, -4.23238e-06, 0.000181916,17498.9753,16110.4859, 35268, 31627
a16501, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16502, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16503, 1933-06-15T20:09:36Z, 208.821095, -19.772006, -0.000182705, -3.38261e-06, -2.45566e-06, 0.000181746,22858.9895,27652.1711, 35268, 31627
a16504, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16505, 1933-06-16T19:03:21.6Z, 244.573228, -33.005288, -0.000181941, -4.43863e-06, -4.44022e-06, 0.000181914,15898.2304,14229.6838, 35268, 31627
a16506, 1933-06-16T21:10:04.8Z, 258.632971, -3.9413, -0.000181945, -2.64546e-06, -2.69456e-06, 0.00018201,20306.9334,9017.6578, 35268, 31627
a16507, 1933-06-27T00:08:38.4Z, 276.972625, -56.333147, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16508, 1933-06-27T18:18:43.2Z, 243.900727, -43.846594, -0.000181941, -3.37408e-06, -3.52265e-06, 0.000181927,17605.543,16515.2694, 35268, 31627
a16509, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16510, 1933-06-27T21:30:14.4Z, 279.129242, -2.327807, -0.000181942, -3.57875e-06, -3.59492e-06, 0.000181942,16544.853,16808.8492, 35268, 31627
a16511, 1933-06-30T00:24:28.8Z, 339.288977, -52.315097, -0.000181959, -4.55178e-06, -4.54854e-06, 0.000181941,16187.9934,14982.7167, 35268, 31627
a16512, 1933-06-30T03:00:00Z, 13.493045, -72.690248, -0.000181994, -1.30384e-06, -1.23777e-06, 0.000182044,17792.857,16179.7493, 35268, 31627
a16513, 1933-07-01T00:05:45.6Z, 276.320821, -55.708912, -0.000182723, 7.08393e-06, 4.55704e-06, 0.000182953,32060.5917,11.4554, 35268, 31627
a16514, 1933-07-01T02:34:04.8Z, 333.90635, -32.030978, -0.00018197, -4.28622e-06, -4.29551e-06, 0.000181959,16719.5213,15857.4474, 35268, 31627
a16515, 1933-07-03T23:54:14.4Z, 289.952845, -52.320288, -0.000181982, -3.72487e-06, -3.74492e-06, 0.000181977,17296.8002,15237.089, 35268, 31627
a16516, 1933-07-04T02:16:48Z, 319.658983, -52.181783, -0.000181989, -3.2104e-06, -3.23176e-06, 0.000181978,18701.0655,15527.5151, 35268, 31627
a16517, 1933-07-10T16:52:19.2Z, 201.422331, 0.055648, -0.000182234, -2.53868e-06, -2.92348e-06, 0.000182781,5015.5004,31481.6834, 35268, 31627
a16518, 1933-07-10T17:48:28.8Z, 229.049517, -17.591794, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16519, 1933-07-10T18:51:50.4Z, 249.366815, -12.769978, -0.000181943, -3.64497e-06, -3.66844e-06, 0.000181926,16436.4557,15826.4593, 35268, 31627
a16520, 1933-07-11T18:10:04.8Z, 199.71104, -52.756575, -0.000181939, -3.18543e-06, -3.20279e-06, 0.000181947,17441.4445,15277.4024, 35268, 31627
a16521, 1933-07-11T20:15:21.6Z, 244.401786, -17.681855, -0.000181934, -2.93055e-06, -2.91976e-06, 0.00018193,16843.3029,14763.9821, 35268, 31627
a16522, 1933-07-12T18:44:38.4Z, 213.863615, -52.727643, -0.000181933, -4.52609e-06, -4.55119e-06, 0.000181922,19070.9543,15751.2395, 35268, 31627
a16523, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16524, 1933-07-13T19:22:04.8Z, 270.955117, -38.09485, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16525, 1933-07-14T18:02:52.8Z, 257.048071, -67.713598, -0.000181895, -6.04397e-06, -6.02969e-06, 0.000181895,17419.5969,15942.0959, 35268, 31627
a16526, 1933-07-14T20:03:50.4Z, 279.580494, -7.291978, -0.00018196, -3.3801e-06, -3.43144e-06, 0.000181967,15657.9978,17387.6106, 35268, 31627
a16527, 1933-07-16T18:08:38.4Z, 209.539039, -52.897158, -0.000181988, -1.67726e-06, -1.7024e-06, 0.000181974,18370.6872,14901.161, 35268, 31627
a16528, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16529, 1933-07-17T18:12:57.6Z, 203.762784, -27.754751, -0.000181976, -2.63732e-06, -2.63752e-06, 0.000181934,17494.6904,15831.5341, 35268, 31627
a16530, 1933-07-17T20:29:45.6Z, 254.206014, -17.415644, -0.000181963, -2.7749e-06, -2.7923e-06, 0.000181955,18182.6147,15931.3357, 35268, 31627
a16531, 1933-07-23T18:47:31.2Z, 223.669922, -22.673074, -0.000181982, -1.72298e-06, -1.72522e-06, 0.000181958,18830.0164,15938.2198, 35268, 31627
a16532, 1933-07-23T20:55:40.8Z, 257.135759, -14.994729, -0.000181963, -4.09224e-06, -4.08756e-06, 0.000181947,19144.6748,15728.1261, 35268, 31627
a16533, 1933-07-25T00:25:55.2Z, 307.748414, -47.158973, -0.00018013, -1.25399e-05, -1.25304e-05, 0.000183301,5068.9889,13722.8523, 35268, 31627
a16534, 1933-07-25T20:05:16.8Z, 254.351007, -11.224816, -0.000181862, -2.10903e-06, -2.07056e-06, 0.000182246,18319.1562,22780.8157, 35268, 31627
a16535, 1933-07-25T21:17:16.8Z, 284.238078, -12.252965, -0.000181983, -2.74583e-06, -2.75315e-06, 0.000181978,18861.0211,16054.3073, 35268, 31627
a16536, 1933-07-27T18:11:31.2Z, 269.908359, -72.613756, -0.000181842, -7.85309e-06, -7.83102e-06, 0.00018185,17312.4599,16228.2483, 35268, 31627
a16537, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16538, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16539, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16540, 1933-08-10T18:12:57.6Z, 231.903597, -57.881483, -0.000181955, -3.69806e-06, -3.72771e-06, 0.00018194,19022.3614,14995.6364, 35268, 31627
a16541, 1933-08-10T20:44:09.6Z, 311.635181, -49.934571, -0.000181958, -4.15858e-06, -4.15767e-06, 0.00018195,16310.5818,15549.059, 35268, 31627
a16542, 1933-08-11T18:20:09.6Z, 286.655181, -37.503395, -0.000181949, -3.89342e-06, -3.89962e-06, 0.000181931,15768.5611,15839.5956, 35268, 31627
a16543, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16544, 1933-08-14T20:24:00Z, 311.99733, -43.813343, -0.000182991, -7.36075e-06, -9.61486e-06, 0.000179778,7014.0438,5584.7221, 35268, 31627
a16545, 1933-08-14T21:25:55.2Z, 326.658221, -42.76563, -0.000181432, -8.98317e-06, -6.99172e-06, 0.000181101,13272.7693,16140.8426, 35268, 31627
a16546, 1931-08-13T20:24:00Z, 289.030255, -52.325378, -0.000181931, -4.3726e-06, -4.37466e-06, 0.000181916,17672.4371,15851.3242, 35268, 31627
a16547, 1933-08-16T18:30:14.4Z, 294.43798, -52.423218, -0.000181961, -2.96707e-06, -2.96278e-06, 0.000181942,17826.0504,15929.6847, 35268, 31627
a16548, 1933-08-16T20:49:55.2Z, 316.267701, -39.812096, -0.000181977, -2.62524e-06, -2.63239e-06, 0.000181966,17972.3472,16201.0649, 35268, 31627
a16549, 1933-08-18T18:20:09.6Z, 296.274671, -33.395111, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16550, 1933-08-20T18:47:31.2Z, 246.141421, -27.63375, -0.00018195, -3.62776e-06, -3.63105e-06, 0.000181915,19028.0041,15868.3402, 35268, 31627
a16551, 1933-08-20T21:17:16.8Z, 304.714478, -42.17773, -0.000181962, -3.30244e-06, -3.31184e-06, 0.000181944,18804.9336,16111.4566, 35268, 31627
a16552, 1933-08-21T22:56:38.4Z, 348.781508, -52.256997, -0.00018199, -2.01621e-06, -2.01655e-06, 0.000181979,17683.5533,15485.2196, 35268, 31627
a16553, 1933-08-24T18:31:40.8Z, 298.80059, -32.436312, -0.000181912, -3.01359e-06, -3.09641e-06, 0.000181953,17964.9869,15633.2121, 35268, 31627
a16554, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16555, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16556, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16557, 1933-08-25T01:16:19.2Z, 46.787464, 15.419312, -0.000182073, -4.38162e-07, -5.07928e-07, 0.000182091,16032.5309,16177.5262, 35268, 31627
a16558, 1933-08-25T01:32:09.6Z, 82.87407, -64.004391, -0.000182107, 7.99988e-07, 8.36478e-07, 0.000182048,18525.44,16099.8205, 38243, 31327
a16559, 1933-08-25T01:50:52.8Z, 46.743807, 15.421174, -0.000182058, -5.13436e-07, -5.60779e-07, 0.000182086,17631.1588,16203.7091, 35268, 31627
a16560, 1933-08-26T00:53:16.8Z, 82.848933, -64.045891, -0.00018211, 3.09788e-07, 3.27544e-07, 0.000182022,18650.1559,15885.0827, 38243, 31327
a16561, 1933-08-26T01:50:52.8Z, 82.271641, -68.935722, -0.00018205, 9.76253e-07, 1.02341e-06, 0.000181999,17567.811,16659.73, 38243, 31327
a16562, 1933-08-30T17:34:04.8Z, 313.975146, -42.31976, -0.000181978, -2.69678e-06, -2.68625e-06, 0.000181954,16880.9726,15441.1698, 35268, 31627
a16563, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16564, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16565, 1933-09-03T00:27:21.6Z, 83.0271, -69.091553, -0.000182117, 1.37312e-06, 1.40992e-06, 0.000182027,18325.4055,15478.6378, 38243, 31327
a16566, 1933-09-03T00:54:43.2Z, 46.844601, 15.3901, -0.000182041, -6.6742e-07, -7.27686e-07, 0.000182066,17969.9961,16761.1058, 35268, 31627
a16567, 1933-09-03T01:23:31.2Z, 83.036178, -64.07303, -0.000182077, 4.62464e-07, 5.00716e-07, 0.000182034,18385.9685,15676.2697, 38243, 31327
a16568, 1933-09-03T01:55:12Z, 46.914993, 15.392465, -0.000182038, -1.03314e-06, -1.05989e-06, 0.000182074,17708.3369,16675.194, 35268, 31627
a16569, 1933-09-04T00:23:02.4Z, 83.017525, -64.006942, -0.000182111, 1.42693e-06, 1.44992e-06, 0.000182027,18504.8679,15566.2964, 38243, 31327
a16570, 1933-09-04T00:50:24Z, 46.916689, 15.405763, -0.000182044, -9.1368e-07, -9.76336e-07, 0.000182068,17806.2822,16141.6067, 35268, 31627
a16571, 1933-09-04T01:20:38.4Z, 82.71383, -73.913692, -0.00018209, 8.23824e-07, 8.84305e-07, 0.00018205,18023.9711,15921.12, 38243, 31327
a16572, 1933-09-04T01:50:52.8Z, 46.838054, 15.344843, -0.000182024, -2.17675e-07, -2.26845e-07, 0.000182061,18006.5854,15723.9456, 35268, 31627
a16573, 1933-09-06T00:15:50.4Z, 67.830334, -69.000486, -0.000182069, 2.07196e-06, 2.12682e-06, 0.000182022,18824.9782,15429.9994, 38243, 31327
a16574, 1933-09-06T00:43:12Z, 46.894378, 15.402188, -0.000182059, -5.30638e-07, -5.91561e-07, 0.000182083,16443.1537,16006.9189, 35268, 31627
a16575, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16576, 1933-09-06T01:43:40.8Z, 16.609784, 15.560624, -0.000182047, -2.13291e-06, -2.09492e-06, 0.000182074,18143.3936,16693.6513, 35268, 31627
a16577, 1933-09-06T17:36:57.6Z, 290.075783, -47.386289, -0.000181941, -3.96853e-06, -3.96735e-06, 0.000181933,16504.6923,15501.1823, 35268, 31627
a16578, 1933-09-06T18:41:45.6Z, 300.474748, -39.700566, -0.000182209, -3.78755e-06, -4.40291e-06, 0.000181515,15633.7864,93.4318, 35268, 31627
a16579, 1933-09-07T18:40:19.2Z, 313.903572, -62.334606, -0.000181941, -3.58119e-06, -3.57102e-06, 0.00018194,17993.8836,16174.2023, 35268, 31627
a16580, 1933-09-08T18:43:12Z, 321.096629, -31.782292, -0.000183133, 0, 0, 0.000183133,17633.301355,15813.014857, 35268, 31627
a16581, 1933-09-11T23:16:48Z, 13.243704, -72.734234, -0.00018198, -1.44254e-06, -1.44134e-06, 0.000182009,17866.6786,15910.7453, 35268, 31627
a16582, 1933-09-12T23:06:43.2Z, 15.90061, -39.702347, -0.000181979, -2.61511e-06, -2.61952e-06, 0.000181969,18334.0982,16410.6969, 35268, 31627
a16583, 1933-09-13T00:15:50.4Z, 30.892169, -39.799312, -0.000182, -1.2849e-06, -1.29322e-06, 0.000181993,17747.4591,16032.1692, 35268, 31627
a16584, 1933-09-15T17:31:12Z, 316.410099, -49.858074, -0.000181955, -3.49643e-06, -3.4898e-06, 0.000181933,18004.1449,15773.3501, 35268, 31627
a16585, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16586, 1933-09-19T00:24:28.8Z, 67.646593, -69.036904, -0.000182014, 3.14773e-06, 3.20096e-06, 0.000182001,19059.6074,15159.7229, 38243, 31327
a16587, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16588, 1933-09-19T01:26:24Z, 97.883454, -69.226191, -0.000182069, 4.85783e-07, 5.38047e-07, 0.000182028,18172.2889,15936.6008, 38243, 31327
a16589, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16590, 1933-09-20T17:52:48Z, 279.929095, -47.316348, -0.000181937, -3.84821e-06, -3.86344e-06, 0.000181925,17152.9648,15594.916, 35268, 31627
a16591, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16592, 1933-09-21T19:26:24Z, 331.318975, -49.811405, -0.000181964, -3.13041e-06, -3.13407e-06, 0.000181959,18014.6234,15711.0906, 35268, 31627
a16593, 1933-09-21T20:36:57.6Z, 344.84211, -42.205847, -0.000181959, -2.59427e-06, -2.5996e-06, 0.000181935,17844.7531,15442.1714, 35268, 31627
a16594, 1933-09-21T19:37:55.2Z, 336.085297, -39.737306, -0.000181957, -2.76736e-06, -2.76935e-06, 0.000181946,18167.6522,15843.3224, 35268, 31627
a16595, 1933-09-23T22:59:31.2Z, 23.411375, -54.778533, -0.000181991, -8.58165e-07, -8.57535e-07, 0.000181991,17833.081,15885.2623, 35268, 31627
a16596, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16597, 1933-09-24T00:33:07.2Z, 46.727653, 15.429252, -0.000182018, -1.13936e-06, -1.16577e-06, 0.00018205,18038.3916,16678.5085, 35268, 31627
a16598, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16599, 1933-09-24T01:29:16.8Z, 46.726396, 15.360803, -0.000182014, -1.04018e-06, -1.04138e-06, 0.000182049,18195.8454,16324.2541, 35268, 31627
a16600, 1933-09-24T17:25:26.4Z, 304.141025, -27.333448, -0.000181935, -3.10284e-06, -3.11004e-06, 0.000181924,18200.7161,16351.9229, 35268, 31627
a16601, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16602, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
a16603, 1933-09-24T20:54:14.4Z, 355.908071, -29.77574, -0.000181969, -2.13317e-06, -2.14033e-06, 0.000181955,17979.7521,16040.5389, 35268, 31627
a16604, 1933-09-24T22:46:33.6Z, 39.157258, -32.195908, -0.000181993, -7.52508e-07, -7.57897e-07, 0.00018197,17657.1396,16699.3118, 35268, 31627
a16605, NA, NA, NA, NA, NA, NA, NA,NA,NA, NA, NA
