RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60053,LongPeriodV*,17.038
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16612,RRLyrae,19.324
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57919,LongPeriodV*,16.629
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58288,LongPeriodV*,16.625
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16786,EclBin,18.523
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59506,LongPeriodV*,17.002
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16103,EclBin,19.597
81.99139052000001,-68.38872099999999,10800,[KWV2015] J052819.91-681834.2,Star,18.392
81.99139052000001,-68.38872099999999,10800,OGLE LMC160.4   17164,LongPeriodV*,16.937
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57340,LongPeriodV*,16.216
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60758,LongPeriodV*,16.959
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56979,LongPeriodV*,16.78
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56914,LongPeriodV*,17.362
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60572,LongPeriodV*,17.035
81.99139052000001,-68.38872099999999,10800,HD 269575,Star,11.66
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58722,LongPeriodV*,17.094
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16106,EclBin,19.594
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57659,LongPeriodV*,14.867
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60877,LongPeriodV*,16.516
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16668,RRLyrae,19.397
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57213,LongPeriodV*,17.286
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59403,LongPeriodV*,16.824
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16394,RRLyrae,19.371
