RA (deg),Dec (deg),radius,Object Name,Object Type
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J15125426-3143440,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207507402456797696,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076017,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133571,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6211719631503817984,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-1097-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075727,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  662392,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201168821001571200,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  714237,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145430.0-355010,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205957542036687232,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  645669,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-744-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-1946-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144928.6-311708,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207506479038923776,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6211945104404174336,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  701952,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6201057735969231744,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-231-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078406,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15108-3200,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  675482,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151441-332448,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J151300.4-343528,X
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  653402,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14590-2958,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  667578,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217465065095816064,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151302-343453,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144618.4-332512,RotV*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075171,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200549589798708992,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-151-1,RGB*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14571061-3601593,**
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075170,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200538903918226944,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-782-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075879,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004581-3606463,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202142408488410496,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J145738.8-360322,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-399-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J151202.0-312447,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7312-147-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203484083253756672,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202175084594528768,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150913-304733,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6211708739466670464,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075426,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150304.4-360405,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7323-412-1,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-310-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200962765651846912,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150214-360542,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,IGR J14466-3352,gamma
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-922-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132494,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  706805,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-1303-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J151328.0-315528,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6211658299369063808,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080482,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1028-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34 10224,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  643031,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J15031865-3012138,Low-Mass*
225.12517724860533,-33.131897358647315,11940.68841917433,6dFGS gJ144642.6-335716,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202345680700802688,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200553957782427264,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004307-3607157,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J221.8277-34.3224,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202425047396634368,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150759-354134,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203465808170184832,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144730.7-342513,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000092-3607143,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15002984-3607205,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207376874107835904,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-997-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7312-575-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J144628.8-334602,X
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J144748.1-343251,X
225.12517724860533,-33.131897358647315,11940.68841917433,SMSS J151054.44-310622.1,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080529,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150258-360450,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144629.1-334639,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14592056-3606566,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 274-074135,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J151030.0-310056,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151329-342551,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076141,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14472425-3158091,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,CD-30 12011,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210892730040184192,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,CD-29 11534,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200461289568382848,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J145635.6-301515,X
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-75-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217462934792088448,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J144613.3-332303,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14593693-3607196,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075666,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-516-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14590992-3606574,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001562-3607428,Star
225.12517724860533,-33.131897358647315,11940.68841917433,WISE J151443.82-325024.8,QSO
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076034,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-775-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203657153253754240,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J144814-313651,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14591304-3607145,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ESO 448-5,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J144609.9-331153,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34  9943,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145830-360614,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-910-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA 3082545,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1249-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CPD-35  6441,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133606,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7323-216-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,OHIO Q -376,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-923-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203549542850073984,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7311-1037-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34  9951,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150847-304147,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  687585,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150856.3-304307,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-1215-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145243.0-354023,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7323-550-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-49-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,OHIO R -315,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200922259817551232,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202356950694370688,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CMC  410161,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-29 11430,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  651840,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 298-082196,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1308-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145733-301113,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15003336-3608273,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200538594680534272,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 275-075695,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200553751624411776,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202430205656305024,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  717628,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  686096,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595739-3608254,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075830,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150915-353216,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,HD 129946B,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  664712,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205959191301043968,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6215786931171973248,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075748,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144606.8-331729,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1670-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207420682774384384,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594071-3608278,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 129946A,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150033-360848,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200625872716185344,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J151330.4-342813,LongPeriodV*
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144652.3-340932,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-33 10397,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203562805708454784,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J151149.1-350152,X
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J144700-341418,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151444-333906,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,CD-29 11419,C*
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-1585-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200538594680516480,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14543446-3553303,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203482433986119040,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151454-330458,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203270674916725120,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075465,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080629,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  651726,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  653750,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217895901849399296,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,CD-30 12001,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595422-3609009,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000731-3609064,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150951.2-352718,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075824,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14581-3557,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078540,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6211705960622012672,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-956-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1814-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217967507549095808,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080665,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HVC 329.0+20.8-114,HVCld
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203661620019807232,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075296,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207182569789296768,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15003717-3609262,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-1917-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  645847,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075561,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-2024-1,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202170858351403008,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078514,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15002437-3609348,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080440,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203185226546694912,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,HD 129982,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7320-706-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075882,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144641.4-340510,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6207174147354330752,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200459331059826560,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078476,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-29 11477,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132616,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075670,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  712555,Seyfert2
225.12517724860533,-33.131897358647315,11940.68841917433,CD-35  9878,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-1173-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-2683-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-1861-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7297-737-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7323-548-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001679-3609466,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133847,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15007-3553,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,2MASX J15080555-3033495,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080643,Star
225.12517724860533,-33.131897358647315,11940.68841917433,AT20G J145706-360501,AGN
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  655177,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200464931700625024,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200551827476871424,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J144748-343822,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-579-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-1792-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-601-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202360867704719232,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-173-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594154-3609476,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J144652.9-341323,X
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-2694-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076047,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150426.3-360330,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200958681137509248,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J144812-313334,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,OHIO R -319,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,HD 130241,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TXS 1505-304,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14529-3549,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217357003718016384,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,HD 132727,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7298-21-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150604.1-302000,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-1473-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7301-1422-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203464330697440640,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203467659298339712,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151346-342447,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145712.5-360542,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075522,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-35 10075,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076260,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7297-2636-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J144708-315831,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133019,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  648081,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  653835,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200453558627219840,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J145446.5-355621,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075402,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080477,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144838.3-345550,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7323-800-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TXS 1506-352,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076333,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202168796764912256,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078490,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200958818579362304,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  665624,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151150-311520,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR2 6211945997757379456,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080571,**
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR2 6211945997753680768,Star
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J150317.5-360727,X
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145816.2-300718,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6199177433647483648,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080713,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217650367159938944,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200913287627130240,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076176,Star
225.12517724860533,-33.131897358647315,11940.68841917433,HD 134949,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 15060-3029,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,RAVE J144714.0-342558,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080644,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6202356263499922048,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217875835760901888,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076380,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075973,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 299-078496,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6215679522630936320,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J151500.9-325445,X
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J151026.6-352314,X
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133096,**
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6210695608221247360,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ESO 387-3,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145004-310119,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6200506610059487872,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR2 6200622849059432704,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-076087,**
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7310-983-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151449-323541,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6217546944357142528,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 295-082855,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-35  9982,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR2 6200622849057429888,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7305-10-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14539-2958,FarIR
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150014-300457,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J151505-331054,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080536,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7316-1186-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 300-080570,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-34 10229,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 134115,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J151457.3-324508,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 272-073549,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J144609.0-334522,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,HD 130673,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 270-075406,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  667330,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,1RXS J151342.2-315153,X
225.12517724860533,-33.131897358647315,11940.68841917433,CD-31 11798,Star
